Date,Australia/US,British/US,Canadian/US,Dutch/US,French/US,German/US,Japanese/US,Swiss/US
1990-12-19,1.297,0.52,1.16,1.669,5.042,1.479,134.15,1.27
1990-12-20,1.293,0.52,1.16,1.695,5.108,1.503,134.85,1.29
1990-12-21,1.294,0.53,1.16,1.722,5.19,1.527,135.6,1.309
1990-12-24,1.292,0.54,1.16,1.743,5.248,1.546,136.05,1.316
1990-12-26,1.292,0.53,1.16,1.728,5.201,1.532,136.05,1.307
1990-12-27,1.303,0.53,1.16,1.728,5.204,1.53,136.45,1.306
1990-12-28,1.299,0.52,1.16,1.689,5.096,1.497,135.12,1.28
1990-12-31,1.295,0.52,1.16,1.689,5.1,1.497,135.75,1.277
1991-01-02,1.293,0.51,1.16,1.68,5.072,1.49,134.6,1.262
1991-01-03,1.285,0.51,1.15,1.684,5.073,1.493,133.05,1.267
1991-01-04,1.283,0.52,1.15,1.699,5.109,1.508,135.1,1.276
1991-01-07,1.286,0.52,1.15,1.729,5.201,1.533,136.7,1.292
1991-01-08,1.285,0.52,1.15,1.727,5.2,1.531,136.45,1.288
1991-01-09,1.294,0.52,1.16,1.707,5.136,1.514,134.05,1.273
1991-01-10,1.293,0.52,1.15,1.727,5.2,1.532,134.6,1.289
1991-01-11,1.294,0.52,1.15,1.728,5.202,1.533,134.25,1.28
1991-01-14,1.288,0.53,1.15,1.741,5.237,1.545,135.05,1.283
1991-01-15,1.28,0.53,1.15,1.741,5.247,1.544,135.9,1.287
1991-01-16,1.268,0.53,1.15,1.74,5.258,1.544,136.85,1.289
1991-01-17,1.279,0.52,1.16,1.706,5.139,1.514,132.88,1.273
1991-01-18,1.286,0.52,1.16,1.695,5.108,1.504,132.8,1.262
1991-01-22,1.279,0.51,1.16,1.686,5.08,1.495,131.7,1.258
1991-01-23,1.275,0.51,1.16,1.678,5.056,1.488,132.41,1.253
1991-01-24,1.284,0.51,1.16,1.675,5.051,1.486,132.23,1.258
1991-01-25,1.289,0.51,1.16,1.68,5.065,1.49,132.27,1.26
1991-01-28,1.28,0.51,1.16,1.68,5.06,1.49,132.2,1.264
1991-01-29,1.276,0.51,1.16,1.677,5.047,1.488,131.53,1.261
1991-01-30,1.274,0.51,1.16,1.683,5.065,1.493,131.6,1.268
1991-01-31,1.278,0.51,1.16,1.667,5.029,1.479,131.45,1.258
1991-02-01,1.279,0.51,1.16,1.655,4.994,1.468,131.45,1.253
1991-02-04,1.279,0.51,1.16,1.652,4.989,1.465,131.08,1.251
1991-02-05,1.288,0.5,1.16,1.649,4.979,1.463,129.73,1.249
1991-02-06,1.284,0.5,1.16,1.635,4.944,1.451,128.35,1.235
1991-02-07,1.279,0.5,1.16,1.636,4.937,1.452,127.95,1.238
1991-02-08,1.283,0.5,1.16,1.642,4.962,1.457,127.9,1.245
1991-02-11,1.283,0.5,1.16,1.629,4.931,1.445,127.72,1.236
1991-02-12,1.281,0.5,1.15,1.638,4.954,1.453,128.3,1.245
1991-02-13,1.27,0.5,1.15,1.643,4.966,1.457,129.08,1.25
1991-02-14,1.271,0.51,1.15,1.652,4.996,1.466,129.8,1.257
1991-02-15,1.268,0.51,1.15,1.664,5.03,1.477,130.45,1.268
1991-02-19,1.269,0.51,1.15,1.683,5.084,1.493,131.55,1.282
1991-02-20,1.27,0.51,1.15,1.688,5.093,1.497,131.8,1.28
1991-02-21,1.269,0.51,1.15,1.681,5.072,1.491,131.4,1.274
1991-02-22,1.276,0.51,1.15,1.697,5.115,1.506,132.2,1.29
1991-02-25,1.277,0.52,1.15,1.716,5.174,1.523,133.35,1.304
1991-02-26,1.276,0.52,1.15,1.713,5.166,1.52,132.85,1.305
1991-02-27,1.276,0.52,1.15,1.716,5.177,1.522,132.27,1.316
1991-02-28,1.273,0.52,1.15,1.721,5.196,1.526,132.95,1.327
1991-03-01,1.274,0.53,1.15,1.733,5.237,1.538,134.55,1.332
1991-03-04,1.288,0.53,1.16,1.733,5.235,1.537,135.55,1.34
1991-03-05,1.294,0.53,1.15,1.729,5.224,1.534,135.39,1.336
1991-03-06,1.301,0.53,1.16,1.738,5.25,1.542,136.25,1.346
1991-03-07,1.302,0.53,1.16,1.745,5.268,1.548,135.8,1.35
1991-03-08,1.302,0.53,1.16,1.762,5.328,1.563,136.25,1.365
1991-03-11,1.304,0.54,1.16,1.781,5.381,1.58,138.1,1.371
1991-03-12,1.303,0.54,1.16,1.772,5.354,1.572,136.3,1.363
1991-03-13,1.307,0.54,1.15,1.778,5.38,1.577,136.4,1.37
1991-03-14,1.301,0.54,1.15,1.78,5.381,1.579,135.95,1.369
1991-03-15,1.297,0.55,1.16,1.803,5.451,1.599,137.2,1.387
1991-03-18,1.302,0.56,1.15,1.841,5.559,1.633,138.15,1.412
1991-03-19,1.299,0.57,1.16,1.864,5.635,1.654,138.15,1.429
1991-03-20,1.302,0.56,1.16,1.859,5.62,1.65,138.6,1.423
1991-03-21,1.297,0.56,1.16,1.846,5.574,1.638,137.6,1.411
1991-03-22,1.294,0.56,1.16,1.854,5.595,1.645,137.2,1.409
1991-03-25,1.297,0.57,1.16,1.883,5.677,1.671,138.43,1.429
1991-03-26,1.297,0.57,1.16,1.905,5.736,1.69,138.35,1.435
1991-03-27,1.292,0.57,1.16,1.923,5.789,1.706,139.1,1.455
1991-03-28,1.29,0.58,1.16,1.923,5.786,1.706,141.2,1.456
1991-03-29,1.294,0.57,1.16,1.913,5.755,1.698,140.6,1.445
1991-04-01,1.29,0.57,1.16,1.899,5.705,1.685,140.2,1.438
1991-04-02,1.29,0.56,1.16,1.891,5.69,1.678,138.3,1.424
1991-04-03,1.284,0.56,1.16,1.881,5.658,1.668,137.4,1.416
1991-04-04,1.275,0.56,1.16,1.877,5.641,1.665,135.97,1.402
1991-04-05,1.272,0.56,1.15,1.895,5.69,1.681,136.9,1.419
1991-04-08,1.275,0.57,1.15,1.904,5.711,1.689,137.25,1.432
1991-04-09,1.273,0.56,1.15,1.88,5.646,1.668,135.1,1.413
1991-04-10,1.27,0.56,1.15,1.892,5.678,1.679,136.35,1.424
1991-04-11,1.279,0.56,1.15,1.882,5.65,1.671,135.95,1.412
1991-04-12,1.275,0.56,1.15,1.897,5.687,1.684,136.3,1.427
1991-04-15,1.282,0.56,1.15,1.889,5.654,1.677,134.48,1.424
1991-04-16,1.282,0.56,1.15,1.877,5.629,1.665,134.85,1.418
1991-04-17,1.284,0.56,1.15,1.885,5.658,1.673,136.35,1.426
1991-04-18,1.286,0.56,1.15,1.903,5.702,1.689,136.8,1.443
1991-04-19,1.294,0.58,1.16,1.957,5.854,1.737,138.58,1.472
1991-04-22,1.298,0.59,1.16,1.991,5.955,1.767,139.45,1.481
1991-04-23,1.29,0.58,1.16,1.962,5.875,1.742,137.94,1.46
1991-04-24,1.292,0.59,1.16,1.975,5.913,1.754,138.05,1.47
1991-04-25,1.287,0.59,1.15,1.969,5.893,1.748,138.05,1.466
1991-04-26,1.283,0.59,1.15,1.977,5.922,1.755,138.13,1.48
1991-04-29,1.283,0.6,1.15,1.993,5.965,1.769,137.7,1.484
1991-04-30,1.28,0.58,1.15,1.936,5.813,1.719,136.38,1.449
1991-05-01,1.284,0.58,1.15,1.922,5.77,1.706,137.6,1.445
1991-05-02,1.285,0.58,1.15,1.943,5.833,1.724,138.1,1.459
1991-05-03,1.288,0.59,1.15,1.97,5.908,1.748,138.55,1.476
1991-05-06,1.283,0.59,1.15,1.959,5.881,1.738,138.47,1.47
1991-05-07,1.281,0.58,1.15,1.939,5.827,1.721,137.95,1.459
1991-05-08,1.276,0.58,1.15,1.953,5.865,1.733,138.35,1.465
1991-05-09,1.277,0.59,1.15,1.964,5.894,1.744,139.3,1.473
1991-05-10,1.276,0.58,1.15,1.946,5.839,1.727,138.75,1.459
1991-05-13,1.284,0.58,1.15,1.932,5.806,1.714,139.42,1.444
1991-05-14,1.284,0.58,1.15,1.917,5.769,1.702,138.15,1.432
1991-05-15,1.276,0.57,1.15,1.905,5.744,1.691,137.99,1.432
1991-05-16,1.276,0.57,1.15,1.912,5.756,1.698,137.55,1.441
1991-05-17,1.278,0.58,1.15,1.958,5.877,1.738,138.5,1.471
1991-05-20,1.278,0.58,1.15,1.946,5.858,1.728,138.22,1.459
1991-05-21,1.288,0.58,1.15,1.93,5.812,1.713,137.5,1.45
1991-05-22,1.296,0.58,1.15,1.94,5.845,1.722,138.05,1.46
1991-05-23,1.322,0.58,1.15,1.931,5.822,1.714,137.73,1.456
1991-05-24,1.318,0.58,1.15,1.925,5.809,1.708,138.4,1.455
1991-05-28,1.315,0.57,1.15,1.913,5.768,1.698,137.8,1.446
1991-05-29,1.315,0.58,1.15,1.931,5.802,1.713,138.2,1.463
1991-05-30,1.322,0.58,1.15,1.939,5.837,1.721,137.85,1.466
1991-05-31,1.317,0.59,1.15,1.96,5.9,1.74,138.45,1.482
1991-06-03,1.32,0.59,1.15,1.967,5.919,1.746,139.08,1.49
1991-06-04,1.316,0.59,1.14,1.96,5.896,1.739,138.66,1.485
1991-06-05,1.315,0.59,1.15,1.97,5.917,1.749,139.13,1.496
1991-06-06,1.332,0.59,1.15,1.975,5.935,1.753,139.18,1.503
1991-06-07,1.331,0.6,1.15,1.994,5.997,1.77,140.31,1.519
1991-06-10,1.33,0.6,1.15,1.995,5.996,1.771,141.9,1.512
1991-06-11,1.325,0.6,1.15,1.998,6.01,1.773,141.2,1.515
1991-06-12,1.325,0.61,1.14,2.019,6.074,1.792,141.9,1.533
1991-06-13,1.326,0.61,1.14,2.025,6.097,1.798,141.33,1.537
1991-06-14,1.325,0.61,1.14,2.016,6.076,1.79,140.55,1.534
1991-06-17,1.316,0.62,1.14,2.025,6.107,1.798,140.97,1.546
1991-06-18,1.311,0.62,1.14,2.044,6.166,1.814,140.9,1.562
1991-06-19,1.31,0.61,1.14,2.016,6.092,1.79,140.08,1.539
1991-06-20,1.309,0.61,1.14,2.025,6.112,1.798,138.74,1.542
1991-06-21,1.307,0.61,1.14,2.026,6.11,1.799,139,1.547
1991-06-24,1.308,0.61,1.14,2.011,6.063,1.785,138.9,1.534
1991-06-25,1.307,0.61,1.14,2.027,6.104,1.799,138.82,1.553
1991-06-26,1.304,0.61,1.14,2.012,6.06,1.785,138.3,1.544
1991-06-27,1.303,0.61,1.14,2.023,6.089,1.796,138.1,1.55
1991-06-28,1.304,0.62,1.14,2.043,6.148,1.814,137.9,1.558
1991-07-01,1.307,0.62,1.14,2.052,6.17,1.822,138.4,1.565
1991-07-02,1.308,0.62,1.14,2.067,6.212,1.835,138.78,1.581
1991-07-03,1.309,0.62,1.14,2.061,6.211,1.831,139.5,1.583
1991-07-05,1.307,0.62,1.14,2.057,6.191,1.827,138.35,1.576
1991-07-08,1.305,0.61,1.14,2.04,6.149,1.811,138.73,1.564
1991-07-09,1.307,0.62,1.15,2.047,6.167,1.818,138.65,1.574
1991-07-10,1.305,0.62,1.15,2.043,6.157,1.815,138.53,1.572
1991-07-11,1.305,0.62,1.15,2.065,6.213,1.834,138.58,1.59
1991-07-12,1.299,0.61,1.15,2.015,6.07,1.789,136.75,1.55
1991-07-15,1.292,0.61,1.15,2.015,6.069,1.788,136.7,1.548
1991-07-16,1.289,0.61,1.15,2.027,6.106,1.8,137.15,1.562
1991-07-17,1.289,0.61,1.15,2.016,6.074,1.79,136.8,1.554
1991-07-18,1.294,0.6,1.15,1.996,6.011,1.771,136.8,1.536
1991-07-19,1.285,0.59,1.16,1.971,5.939,1.749,136.45,1.515
1991-07-22,1.289,0.59,1.16,1.983,5.973,1.759,137.45,1.523
1991-07-23,1.292,0.59,1.16,1.98,5.964,1.757,136.98,1.526
1991-07-24,1.29,0.59,1.15,1.958,5.903,1.737,137.38,1.512
1991-07-25,1.297,0.6,1.15,1.98,5.969,1.756,138.85,1.531
1991-07-26,1.289,0.59,1.15,1.96,5.913,1.739,137.9,1.515
1991-07-29,1.288,0.6,1.15,1.976,5.962,1.753,138.18,1.533
1991-07-30,1.283,0.6,1.15,1.975,5.955,1.752,137.93,1.529
1991-07-31,1.285,0.59,1.15,1.969,5.936,1.747,137.42,1.526
1991-08-01,1.288,0.6,1.15,1.982,5.973,1.758,137.67,1.536
1991-08-02,1.284,0.59,1.15,1.956,5.896,1.735,136.74,1.508
1991-08-05,1.282,0.58,1.15,1.939,5.855,1.72,136.68,1.499
1991-08-06,1.278,0.58,1.15,1.931,5.822,1.713,135.73,1.495
1991-08-07,1.276,0.58,1.15,1.927,5.819,1.709,135.85,1.495
1991-08-08,1.278,0.59,1.15,1.943,5.859,1.724,136.47,1.508
1991-08-09,1.276,0.59,1.15,1.948,5.877,1.728,136.9,1.515
1991-08-12,1.276,0.59,1.15,1.945,5.87,1.725,136.54,1.51
1991-08-13,1.278,0.59,1.15,1.952,5.89,1.731,136.52,1.514
1991-08-14,1.279,0.59,1.14,1.957,5.902,1.735,136.61,1.519
1991-08-15,1.285,0.59,1.14,1.955,5.894,1.733,136.47,1.523
1991-08-16,1.286,0.6,1.14,1.985,5.99,1.761,137.25,1.541
1991-08-19,1.284,0.61,1.14,2.046,6.151,1.817,138.3,1.551
1991-08-20,1.28,0.61,1.14,2.032,6.117,1.804,137.45,1.549
1991-08-21,1.276,0.6,1.14,1.975,5.954,1.753,136.8,1.523
1991-08-22,1.27,0.59,1.14,1.947,5.873,1.728,136.43,1.505
1991-08-23,1.273,0.6,1.14,1.974,5.952,1.753,137.1,1.532
1991-08-26,1.275,0.6,1.14,1.969,5.936,1.748,137,1.528
1991-08-27,1.275,0.6,1.14,1.971,5.938,1.749,137,1.523
1991-08-28,1.275,0.59,1.14,1.959,5.905,1.74,136.6,1.517
1991-08-29,1.275,0.6,1.14,1.968,5.927,1.747,137,1.526
1991-08-30,1.274,0.6,1.14,1.97,5.939,1.749,136.85,1.529
1991-09-03,1.285,0.59,1.14,1.96,5.912,1.74,136.02,1.527
1991-09-04,1.274,0.59,1.14,1.956,5.899,1.737,135.3,1.524
1991-09-05,1.273,0.59,1.14,1.96,5.908,1.74,135.87,1.527
1991-09-06,1.271,0.59,1.14,1.952,5.884,1.733,136.15,1.523
1991-09-09,1.265,0.58,1.14,1.909,5.757,1.695,134.95,1.49
1991-09-10,1.269,0.58,1.14,1.909,5.762,1.694,134.85,1.481
1991-09-11,1.266,0.58,1.14,1.914,5.772,1.697,134.95,1.486
1991-09-12,1.257,0.58,1.14,1.901,5.743,1.687,134.06,1.478
1991-09-13,1.256,0.58,1.14,1.899,5.737,1.685,133.98,1.476
1991-09-16,1.251,0.58,1.14,1.887,5.701,1.674,133.65,1.464
1991-09-17,1.251,0.57,1.14,1.884,5.689,1.671,133.82,1.459
1991-09-18,1.25,0.58,1.14,1.896,5.726,1.682,134.17,1.468
1991-09-19,1.257,0.58,1.14,1.905,5.757,1.69,134.5,1.478
1991-09-20,1.254,0.58,1.14,1.902,5.748,1.688,134.37,1.473
1991-09-23,1.248,0.57,1.13,1.885,5.699,1.673,133.05,1.459
1991-09-24,1.25,0.58,1.13,1.891,5.709,1.678,133.08,1.458
1991-09-25,1.256,0.58,1.13,1.897,5.732,1.683,133.3,1.465
1991-09-26,1.26,0.58,1.14,1.898,5.739,1.684,133.67,1.466
1991-09-27,1.255,0.58,1.13,1.889,5.708,1.676,133.4,1.46
1991-09-30,1.251,0.57,1.13,1.874,5.663,1.663,132.85,1.449
1991-10-01,1.255,0.57,1.13,1.878,5.675,1.666,133.2,1.452
1991-10-02,1.249,0.57,1.13,1.875,5.665,1.663,132.68,1.454
1991-10-03,1.257,0.57,1.13,1.878,5.679,1.666,130.77,1.458
1991-10-04,1.259,0.58,1.13,1.891,5.714,1.678,130.03,1.469
1991-10-07,1.256,0.58,1.13,1.894,5.719,1.681,129.3,1.473
1991-10-08,1.26,0.58,1.13,1.911,5.775,1.696,130.1,1.486
1991-10-09,1.257,0.58,1.13,1.906,5.76,1.692,130.25,1.481
1991-10-10,1.259,0.58,1.13,1.909,5.769,1.694,130.35,1.482
1991-10-11,1.255,0.58,1.13,1.908,5.767,1.693,129.73,1.482
1991-10-15,1.25,0.59,1.13,1.929,5.829,1.712,130.22,1.495
1991-10-16,1.257,0.58,1.13,1.919,5.802,1.702,130.02,1.488
1991-10-17,1.255,0.58,1.13,1.92,5.802,1.703,129.83,1.489
1991-10-18,1.253,0.58,1.13,1.904,5.758,1.689,129.77,1.477
1991-10-21,1.255,0.58,1.13,1.905,5.766,1.691,130.73,1.481
1991-10-22,1.258,0.58,1.13,1.91,5.781,1.695,131.2,1.48
1991-10-23,1.276,0.59,1.13,1.921,5.813,1.704,131.55,1.489
1991-10-24,1.273,0.58,1.13,1.915,5.795,1.7,131.18,1.489
1991-10-25,1.273,0.58,1.13,1.917,5.804,1.701,131.4,1.49
1991-10-28,1.275,0.59,1.12,1.928,5.833,1.711,132.25,1.5
1991-10-29,1.27,0.58,1.12,1.905,5.772,1.691,130.75,1.479
1991-10-30,1.275,0.57,1.12,1.884,5.71,1.672,131.08,1.464
1991-10-31,1.284,0.57,1.12,1.88,5.699,1.668,130.6,1.465
1991-11-01,1.28,0.57,1.12,1.872,5.679,1.662,130.3,1.461
1991-11-04,1.275,0.56,1.12,1.84,5.58,1.632,128.9,1.435
1991-11-05,1.276,0.57,1.12,1.852,5.613,1.643,129.8,1.449
1991-11-06,1.276,0.56,1.12,1.849,5.612,1.641,129.9,1.451
1991-11-07,1.275,0.56,1.12,1.839,5.578,1.631,129.7,1.439
1991-11-08,1.273,0.57,1.13,1.852,5.612,1.643,130.32,1.451
1991-11-12,1.271,0.56,1.13,1.845,5.59,1.637,129.65,1.452
1991-11-13,1.272,0.56,1.13,1.848,5.601,1.639,130.12,1.453
1991-11-14,1.272,0.56,1.13,1.838,5.575,1.631,129.87,1.448
1991-11-15,1.274,0.57,1.13,1.846,5.6,1.638,130.05,1.453
1991-11-18,1.271,0.56,1.13,1.81,5.495,1.606,129.3,1.426
1991-11-19,1.269,0.56,1.13,1.807,5.471,1.603,129.95,1.419
1991-11-20,1.267,0.56,1.14,1.806,5.473,1.603,129.77,1.422
1991-11-21,1.264,0.56,1.14,1.8,5.455,1.597,129.62,1.419
1991-11-22,1.263,0.56,1.14,1.787,5.421,1.586,129.53,1.411
1991-11-25,1.263,0.56,1.14,1.784,5.412,1.583,127.77,1.409
1991-11-26,1.268,0.56,1.14,1.781,5.399,1.58,128.1,1.401
1991-11-27,1.271,0.57,1.14,1.822,5.522,1.616,130.28,1.428
1991-11-29,1.275,0.57,1.14,1.834,5.558,1.627,130.08,1.436
1991-12-02,1.276,0.56,1.13,1.814,5.495,1.609,129.95,1.424
1991-12-03,1.273,0.56,1.13,1.82,5.519,1.614,129.55,1.429
1991-12-04,1.274,0.56,1.14,1.821,5.523,1.615,129.55,1.429
1991-12-05,1.279,0.56,1.14,1.793,5.437,1.59,128.77,1.408
1991-12-06,1.285,0.55,1.14,1.772,5.377,1.573,128.2,1.39
1991-12-09,1.293,0.55,1.14,1.775,5.38,1.575,128.4,1.391
1991-12-10,1.294,0.55,1.14,1.778,5.39,1.578,128.7,1.396
1991-12-11,1.295,0.55,1.14,1.776,5.384,1.576,129.15,1.392
1991-12-12,1.297,0.55,1.14,1.782,5.404,1.581,129.24,1.397
1991-12-13,1.298,0.55,1.14,1.784,5.407,1.583,128.8,1.399
1991-12-16,1.294,0.55,1.14,1.779,5.393,1.579,128.47,1.395
1991-12-17,1.292,0.55,1.15,1.777,5.38,1.577,128.6,1.395
1991-12-18,1.293,0.55,1.15,1.773,5.376,1.574,128.45,1.395
1991-12-19,1.296,0.55,1.16,1.757,5.332,1.559,128.33,1.383
1991-12-20,1.304,0.54,1.16,1.73,5.246,1.535,127.57,1.362
1991-12-23,1.315,0.53,1.16,1.708,5.176,1.515,126.55,1.346
1991-12-24,1.316,0.53,1.16,1.719,5.206,1.525,127.55,1.355
1991-12-26,1.314,0.53,1.16,1.703,5.162,1.511,126.78,1.345
1991-12-27,1.312,0.53,1.16,1.71,5.182,1.517,125.57,1.351
1991-12-30,1.316,0.54,1.16,1.713,5.191,1.52,125.75,1.356
1991-12-31,1.317,0.54,1.16,1.713,5.195,1.52,124.9,1.362
1992-01-02,1.322,0.54,1.15,1.722,5.222,1.528,124.5,1.365
1992-01-03,1.321,0.54,1.15,1.743,5.28,1.547,124.8,1.376
1992-01-06,1.309,0.53,1.14,1.711,5.186,1.519,124.1,1.349
1992-01-07,1.324,0.53,1.14,1.713,5.191,1.521,124.4,1.349
1992-01-08,1.322,0.53,1.14,1.707,5.177,1.515,124.9,1.351
1992-01-09,1.34,0.55,1.15,1.742,5.28,1.547,125.4,1.383
1992-01-10,1.358,0.56,1.15,1.783,5.401,1.583,127.05,1.411
1992-01-13,1.348,0.56,1.15,1.771,5.368,1.573,126.85,1.398
1992-01-14,1.341,0.56,1.15,1.79,5.424,1.591,126.8,1.412
1992-01-15,1.349,0.57,1.16,1.826,5.533,1.622,128.4,1.444
1992-01-16,1.348,0.57,1.15,1.823,5.518,1.618,128.28,1.437
1992-01-17,1.346,0.56,1.15,1.81,5.48,1.608,127.45,1.423
1992-01-21,1.333,0.55,1.15,1.785,5.4,1.584,123.2,1.404
1992-01-22,1.331,0.55,1.15,1.787,5.409,1.587,123.22,1.406
1992-01-23,1.342,0.56,1.16,1.797,5.442,1.596,123.9,1.417
1992-01-24,1.352,0.55,1.17,1.786,5.413,1.586,123.42,1.41
1992-01-27,1.354,0.56,1.17,1.82,5.504,1.617,125.4,1.438
1992-01-28,1.344,0.56,1.17,1.797,5.439,1.596,125.62,1.421
1992-01-29,1.346,0.55,1.17,1.791,5.419,1.59,125.45,1.419
1992-01-30,1.337,0.56,1.18,1.826,5.538,1.622,126,1.442
1992-01-31,1.33,0.56,1.18,1.81,5.48,1.608,125.55,1.429
1992-02-03,1.329,0.56,1.17,1.799,5.443,1.598,125.95,1.425
1992-02-04,1.335,0.56,1.18,1.793,5.425,1.593,126.15,1.422
1992-02-05,1.341,0.55,1.18,1.79,5.418,1.59,125.83,1.418
1992-02-06,1.337,0.55,1.18,1.778,5.373,1.577,125.65,1.407
1992-02-07,1.332,0.54,1.18,1.756,5.319,1.56,125.22,1.39
1992-02-10,1.337,0.55,1.18,1.769,5.354,1.572,126.7,1.403
1992-02-11,1.332,0.56,1.18,1.792,5.424,1.592,126.93,1.425
1992-02-12,1.331,0.56,1.18,1.808,5.475,1.606,127.68,1.439
1992-02-13,1.327,0.56,1.19,1.827,5.528,1.623,127.68,1.46
1992-02-14,1.326,0.57,1.19,1.832,5.544,1.629,127.93,1.468
1992-02-18,1.326,0.57,1.19,1.855,5.609,1.649,128,1.49
1992-02-19,1.321,0.57,1.19,1.853,5.6,1.647,128.4,1.489
1992-02-20,1.323,0.57,1.19,1.853,5.601,1.647,128.65,1.49
1992-02-21,1.327,0.57,1.18,1.857,5.607,1.65,128.72,1.494
1992-02-24,1.332,0.57,1.19,1.855,5.605,1.649,129.1,1.491
1992-02-25,1.329,0.57,1.19,1.846,5.575,1.641,129.45,1.486
1992-02-26,1.336,0.57,1.18,1.86,5.617,1.653,129.68,1.499
1992-02-27,1.327,0.57,1.18,1.85,5.587,1.644,129.41,1.489
1992-02-28,1.327,0.57,1.18,1.843,5.567,1.637,129.15,1.485
1992-03-02,1.325,0.57,1.18,1.847,5.576,1.641,129.63,1.488
1992-03-03,1.329,0.58,1.19,1.864,5.629,1.657,130.84,1.507
1992-03-04,1.33,0.58,1.19,1.882,5.68,1.672,132.11,1.524
1992-03-05,1.326,0.58,1.19,1.881,5.678,1.672,131.85,1.524
1992-03-06,1.324,0.58,1.19,1.879,5.673,1.67,131.76,1.517
1992-03-09,1.322,0.58,1.19,1.872,5.652,1.665,131.92,1.508
1992-03-10,1.321,0.58,1.2,1.881,5.678,1.672,132.88,1.519
1992-03-11,1.325,0.58,1.19,1.873,5.652,1.665,133.45,1.509
1992-03-12,1.327,0.59,1.19,1.883,5.681,1.673,134.25,1.513
1992-03-13,1.325,0.58,1.2,1.876,5.657,1.667,133.6,1.508
1992-03-16,1.325,0.58,1.2,1.876,5.658,1.666,133.98,1.511
1992-03-17,1.32,0.58,1.2,1.861,5.613,1.653,133.45,1.497
1992-03-18,1.315,0.58,1.19,1.857,5.602,1.649,132.05,1.493
1992-03-19,1.316,0.58,1.2,1.881,5.669,1.67,133.27,1.515
1992-03-20,1.317,0.59,1.2,1.889,5.691,1.678,134.15,1.526
1992-03-23,1.315,0.58,1.19,1.88,5.663,1.67,133.7,1.518
1992-03-24,1.313,0.58,1.19,1.874,5.645,1.665,133.69,1.515
1992-03-25,1.309,0.58,1.19,1.86,5.602,1.651,133.35,1.5
1992-03-26,1.308,0.58,1.19,1.872,5.636,1.662,133.95,1.517
1992-03-27,1.306,0.57,1.19,1.852,5.577,1.645,133.12,1.497
1992-03-30,1.304,0.58,1.19,1.858,5.592,1.649,133.06,1.504
1992-03-31,1.299,0.58,1.19,1.854,5.582,1.647,132.92,1.502
1992-04-01,1.304,0.58,1.19,1.859,5.599,1.651,134.5,1.509
1992-04-02,1.305,0.58,1.19,1.852,5.572,1.646,133.83,1.503
1992-04-03,1.305,0.57,1.19,1.829,5.503,1.624,133.25,1.489
1992-04-06,1.31,0.57,1.19,1.826,5.491,1.622,132.72,1.489
1992-04-07,1.311,0.57,1.19,1.83,5.501,1.625,133.28,1.492
1992-04-08,1.317,0.57,1.19,1.831,5.508,1.626,132.6,1.492
1992-04-09,1.311,0.57,1.19,1.824,5.488,1.621,132.23,1.487
1992-04-10,1.309,0.57,1.19,1.844,5.543,1.638,132.9,1.508
1992-04-13,1.309,0.57,1.19,1.864,5.608,1.655,133.28,1.525
1992-04-14,1.305,0.56,1.18,1.853,5.573,1.645,132.79,1.514
1992-04-15,1.307,0.57,1.18,1.871,5.622,1.662,133.39,1.534
1992-04-16,1.304,0.57,1.18,1.876,5.631,1.666,133.9,1.543
1992-04-17,1.304,0.57,1.18,1.879,5.643,1.669,134,1.545
1992-04-20,1.302,0.57,1.18,1.885,5.659,1.674,134.5,1.549
1992-04-21,1.308,0.57,1.18,1.88,5.641,1.67,134.23,1.547
1992-04-22,1.311,0.57,1.19,1.872,5.616,1.663,134.15,1.542
1992-04-23,1.321,0.57,1.19,1.871,5.614,1.662,134.53,1.542
1992-04-24,1.326,0.56,1.19,1.859,5.578,1.652,134.53,1.533
1992-04-27,1.322,0.56,1.19,1.858,5.566,1.651,133.13,1.53
1992-04-28,1.324,0.56,1.2,1.864,5.584,1.656,133.33,1.517
1992-04-29,1.318,0.57,1.19,1.866,5.586,1.657,133.5,1.522
1992-04-30,1.322,0.56,1.2,1.859,5.578,1.653,133.3,1.517
1992-05-01,1.324,0.56,1.19,1.847,5.535,1.641,132.75,1.501
1992-05-04,1.327,0.56,1.19,1.85,5.54,1.644,132.7,1.505
1992-05-05,1.319,0.56,1.19,1.847,5.528,1.642,133.07,1.508
1992-05-06,1.324,0.56,1.2,1.837,5.496,1.632,132.5,1.502
1992-05-07,1.331,0.56,1.2,1.842,5.511,1.636,132.7,1.512
1992-05-08,1.326,0.56,1.2,1.854,5.539,1.647,133.4,1.529
1992-05-11,1.333,0.56,1.21,1.848,5.517,1.642,133.17,1.528
1992-05-12,1.329,0.55,1.2,1.827,5.445,1.622,130.5,1.505
1992-05-13,1.329,0.55,1.21,1.826,5.442,1.622,130.4,1.495
1992-05-14,1.32,0.55,1.2,1.815,5.413,1.613,130.2,1.476
1992-05-15,1.32,0.55,1.2,1.819,5.42,1.615,130.25,1.489
1992-05-18,1.319,0.54,1.2,1.797,5.359,1.595,128.8,1.465
1992-05-19,1.32,0.54,1.2,1.792,5.346,1.591,129.1,1.46
1992-05-20,1.322,0.55,1.2,1.803,5.383,1.601,129.58,1.471
1992-05-21,1.319,0.55,1.2,1.818,5.428,1.615,130.25,1.483
